Id,Date,User,Tweet
394,2021-11-03 10:55:39+00:00,jmschumey,"Kaya ka umabot sa puwesto mo kasi ubod ka ng corrupt. Kung malinis ka, nilabas mo na ang SALN mo. #DuterteCorrupt #DuterteMandarambong"
395,2021-11-03 07:12:10+00:00,james_palispis,"Duterte hindi daw kurap, ika nya at sa paningin ng mga tanga pero protektor ng Davao Chinese mafia Group. Wag kami! #DuterteCorrupt #BBMSingawNgBayan 
#Kakampink 
#LeniKiko2022"
396,2021-11-02 05:50:13+00:00,SuperRichMedia,.@mariaressa as a journalist I find your courage extraordinarily inspiring. Continue holding truth to power. #DuterteCorrupt #dutertedown #athousandcutsmovie
397,2021-11-02 05:02:54+00:00,robert1001smith,"#cancelf2logisticscontract npkaraming mas credible n logistics dyan dun p s plugeng DENNIS UY kyo ng award -- ano yun naawa kyo at the same time my ibbayad s inyo sa 2022? 🤡
#DuterteTraydor
#DuterteInutile
#DutertePalpak"
398,2021-10-31 17:03:23+00:00,scottmarttin,"Yung may pagsugod ang mga tao sa Malacañang may dalang mga itak, sulo, at krus tapos lahat sila sisigaw ng…

“Lumabas ka dyan lider ng mga Aswang!”

#HappyHalloween2021  #DutertePalpak"
399,2021-10-31 14:11:54+00:00,Acallejo2,Sabi ng BIR walang nilabag ang @ABSCBNNews galit na galit kayong mga #dutertepalpak supporters. Tapos c #BBMIsMyPresident2022 guilty ng tax evasion pinagtatanggol at snusuportahan nyo. Di ko kayo maintindihan. HAHAHA
400,2021-10-31 02:25:18+00:00,ReplyCarlos1988,"Di ako marunong mag edit ng pics pero may concept ako: BBM, Duterte, Bong Go, Duque, Pharmally, Philhealth, DSWD officials in one frame tapos ang title ARMY OF THIEVES. #DuterteWakasan
#MarcosPuksain #MarcosMagnanakaw #DuterteCorrupt"
401,2021-10-30 04:30:47+00:00,Xylo143,"#MissIntercontinental2021
isa na naman ang nadagdag sa achievement ni tatay Digong. Galing tlga ni Tatay!

Hahaha awit mga DDS!
#NeverAgain #DutertePalpak 
#MarcosMagnanakaw #BringBackTheMoneyMarcos"
402,2021-10-30 03:34:43+00:00,otcenta,"Kumpirmado na. Tingnan natin kung eepek pa pakulo ni papa mo.
#DutertePahirapSaMahihirap
#DutertePalpak"
403,2021-10-30 03:21:14+00:00,otcenta,"Ang laki naman ng tinaas ng mantika? Ung dating 22 pesos per takal, ngayon 38 pesos na? Kingina!
#DutertePahirapSaMahihirap
#DutertePalpak"
404,2021-10-29 05:51:05+00:00,din0manasan,"Nagigung busy tayo sa BBM and Leni issues. Hoy may Duterte pa hahahaha

#Dutertepalpak
#dutertedown"
405,2021-10-29 04:42:30+00:00,KitVagana,#DutertePalpak
406,2021-10-29 03:46:41+00:00,jmschumey,Nasanay kasi sa manipulated surveys ng False Asia kaya di matanggap ng Inutil admin ang independent &amp; objective survey ng Bloomberg. #DutertePalpak #DuterteResign
407,2021-10-28 10:11:16+00:00,MashaMasha2022,"Dennis At  Cusi mga sindikato sa DOE,  sa DOH  si Yang naman at si Duque. Grabe noh??? Dalawang departamento pa lang yan ha.

#DuterteMagnanakaw 
#DutertePalpak 
#DavaoGroup
#SindikatoSiDuterte"
408,2021-10-28 00:12:08+00:00,sephDaGreat,"Despite the mountain of evidence of how this administration fcked up this country, there are still people who pour their hearts to the president and his cronies.

#dutertepalpak #DuterteLegacy #LetLeniLead2022"
409,2021-10-27 13:13:51+00:00,CityMouse14,"Iba talaga ito si Cusi. Si Duterte na naging mambabatas ng 3 taon at iisa lang ang nagawang batas ay gagawin nilang senador.

Ang batas na naipasa ni Mang Kanor ay nagdedeklara ng isang araw sa Davao bilang isang non-working holiday. Wow, di ba?

#DuterteLegacy ay #DutertePalpak"
410,2021-10-26 11:05:32+00:00,pinoysiwowie,"grabe ang gobyernong ito. kung hindi smuggled drugs, smuggled vaccines, smuggled carrots, smuggled onions, smuggled guns. yan ang mga laman din ng balita sa mga news program. #MostCorrupt #MostEvil #DutertePalpak"
411,2021-10-26 08:19:41+00:00,maysinag,#ImpeachMartires? Yan ba yong alang wentang Ombudsman Protector ni #DuterteCorrupt?
412,2021-10-25 08:57:40+00:00,kire_zenitram15,"Expecting fairness, in every sense of the word, from Duterte regime is unrealistic.

Please ask Pharmally, Galvez, Antiporda and COMELEC for some proofs. Ask Duterte for the rest.

#DutertePalpak"
413,2021-10-24 14:51:44+00:00,konradproject,"Ipapaalala ko lang na nagbabayad ako ng utang dahil sa naging BEST PRESIDENT bago ako ipanganak. '87 baby po ako - 1 year nang wala ang mga Marcos sa Pilipinas nyan. Nagsimula ako magtrabaho in 2008 pero sa 2025 pa matatapos yang Marcos debt.

1/2 #MarcosMagnanakaw #DutertePalpak"
414,2021-10-24 11:27:35+00:00,BBMholic_1972,"Kung walang ninakaw, walang marerecover.
Kung walang tinatago, ilabas ang SALN.
#MarcosMagnanakaw #DutertePalpak"
415,2021-10-24 06:35:54+00:00,Twittizenbai,"Most likely noh pag DDS ka, BBM supporter ka din and vice versa. 

Sa mga DDS at Marcos apologists, di nyo ba pansin ang questionable at shadey ng mga sinusupportahan nyong personalidad? So why? Bet nyo lng tlga mga magnanakaw at sinungaling?

#MarcosMagnanakaw #DutertePalpak"
416,2021-10-23 15:27:59+00:00,Alitheia4ever,"Kung Pwede ko lang gawing closing remarks to sa bawat tweet, text and messages ko.

🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀
#LeniRobredo2022 
#LeniKiko2022
💝💝💝💝💝💝💝💝💝💝
#MarcosNotAHero
#MarcosMagnanakaw
#WithdrawIsko
#DuterteInutil
#DuterteCorrupt"
417,2021-10-23 08:58:38+00:00,Kyle_Aesha,"GRABE ANG PAGIGING MATIISIN NG MGA PINOY NGAYON KUMPARA NOON,
AKALAIN MONG MATATAPOS NI #DUTERTEPALPAK ANG TERMINO NIYA NA MAS MASAHOL PA KAY #MARCOSMAGNANAKAW ?
NAISIP KO, PAANO PA KAYA SA SUSUNOD NA MGA HENERASYON.
NAKAKABAHALA AT NAKAKATAKOT."
418,2021-10-22 22:05:48+00:00,Acallejo2,"Pinahamak at ninakawan na ang bansa #SolidNorth at #MarcosNOTaHero #MarcosMagnanakaw ka pa rin, minura na ang Diyos at maraming pinatay #DuterteCorrupt #DuterteDuwag ka din. Sayang ka, akala ko matalino ka, isa ka lang palang panatiko.
#LeniforPresident2022 #LeniKiko2022"
419,2021-10-22 20:46:26+00:00,indiostar1983,"Kung magaling ka talaga, bakit mo kailangan siraan ang mga kalaban mo, Rappler, Delima, ABS CBN etc. Kung magaling ka lang naman? #DuterteWakasan #DutertePalpak"
420,2021-10-22 17:01:52+00:00,ReplyCarlos1988,"If Sa/ra the violent runs as VP, isn’t that an admission that the Dutertes’ popularity and supposed command to people is now only an illusion? Nasan na yung agila keme storyline? Hahaha napakabaho naman na kasi ng apelyidong Duterte. Way to go Tatay. #DuterteLegacy #DutertePalpak"
421,2021-10-22 13:56:00+00:00,Twittizenbai,"Pano pag si BBM at Sara magiging presidente at bise natin sa 2022? Ano gagawin nyo? Move on? Tanggapin na mag-iiba na kasaysayan ng Pilipinas?

Iniisip ko pa lang nadedepress na ako😔😣😥 

#NeverAgain #DutertePalpak"
422,2021-10-22 12:59:28+00:00,Kyle_Aesha,"GINAGAWANG PAMPATULOG NG NANAY KO ANG PROGRAMA NI KA PERCY #LAPIDFIRE 😅😏
BILIB SIYA SA PAGIGING MATAPANG NA PAGBATIKOS SA MGA PULPOL LALO KAY #DutertePalpak 💩😈🤡🤑"
423,2021-10-21 05:15:16+00:00,xtian1995_re,"Those people who believe in Tallano gold propaganda are the same type of people who believed that a president from a third world country can eradicate drugs in 3-6 months. 

#notohistoricalrevisionism
#MarcosNOTaHero 
#MarcosJrSinungaling 
#DutertePalpak
#LetLeniLead"
424,2021-10-20 11:30:43+00:00,MuntingTng,"To President Duterte, government officials and those who want to be like them. 

Leadership is not about being in charge. 

Leadership is about taking care of those you are in charge. 

#Halalan2022 
#Election2022 
#DutertePalpak"
425,2021-10-20 00:49:34+00:00,jmschumey,"Simple lang ang M.O., create a crisis to justify your response. Skyrocketing fuel prices will justify a joint exploration w/ China. Power crisis will justify buying nuclear plants from Russia. Parang overpriced face shields lang yan. #DuterteCorrupt"
426,2021-10-17 09:01:44+00:00,PresidentJPAUL,"This government (and unfortunately some of us) is acting like 70% of the population is fully vaccinated. In case hindi nyo nakikita sa news .. bottom performer tayo sa lahat ng rankings.

#DutertePalpak"
427,2021-10-16 09:09:23+00:00,HeyJeypi,"Duterte       Trillanes
               🤝
threatened sa Makabayan
    #DropTrillanes
    #DutertePalpak"
428,2021-10-16 07:55:05+00:00,CruzJimg,"So @IskoMoreno magiging katulad ni #DutertePalpak walang ginawa kundi makipagaway at dahil walang pinagaralan ay aasa sa iba ang  pamamalakad ng gobyerno na di alam kung mali o tama ang sinasabi sa kanya, I'm simply putting it in layman's language"
429,2021-10-15 15:31:06+00:00,dont_tell_Ish,"wag daw natin silang tawaging b*b* at t*ang*. Sige, mga hindi nagiisip at hindi gumagamit ng utak na lang. #MarcosMagnanakaw #DutertePalpak #LabanLeni2022"
430,2021-10-15 11:36:19+00:00,paulcatiang,"See, I endured the horrific traffic from 1997-99 while The Skyway and the MRT were being built, but after that, the traffic was pretty OK for A While. I'm not aware of all the factors why, but at least then I got to enjoy both for years.

#DutertePalpak
#DuterteWakasan"
431,2021-10-15 08:08:46+00:00,SeffyYsha,"May gusto akong applyan na work abroad..kaso naguguluhan ako kung ilalagay ko rin ba ang achievements ng father ko sa CV.
Kaso lalo akong naguluhan kung isasama ko rin awards ko noong Intramurals.

#Marcosmagnanakaw #DuterteCorrupt"
432,2021-10-14 16:10:36+00:00,dntlsnd__,"putangina mo 
#DutertePalpak"
433,2021-10-14 13:41:25+00:00,audaxaudacis1,"Duterte is such a big fat fucking joke.  Mamatay na sana sya
#DutertePalpak #dutertewakasan #dutertecorrupt #ddstanga"
434,2021-10-14 01:33:10+00:00,royVives,"Day 210 Yr2 14 CQx AL4 
Remind ko lang na nasa 20% pa lang ng populasyon ang fully vaccinated sa bansa.

Kaya open ang business sa ibang bansa ay dahil mataas ang vaccination nila kumpara sa atin. #DutertePalpak"
435,2021-10-13 13:57:01+00:00,th3a32,"No one is saying the Aquino's were the best. 

What we're saying is that the Marcoses and the Dutertes are the worst. 

Di bale nang inutil wag lang magnanakaw.

#Halalan2022 #MarcosMagnanakaw #LetLeniLead2022 #DutertePalpak"
436,2021-10-12 22:29:05+00:00,Xylo143,"ang tunay ba bagyo, ang administration Duterte@  #MaringPH #DutertePalpak #duterteinutil #NeverAgain"
437,2021-10-12 07:34:06+00:00,baezammyyy,"The reactions of ppl when I send them Leni's achievements: ""Kailangan niyang gawin yan dahil VP siya.""—Well, thank goodness someone is taking accountability of their position, no? 👀

#LabanLeni2022 #LetLeniLead2022
#DutertePalpak"
438,2021-10-12 06:00:59+00:00,edikdolotina,"While Leni Robredo is still tweeting about #MaringPH and dead batteries and brownouts, our government is already at the site assisting constituents. #LetLeniLead #SilentNoMorePH #DutertePalpak"
439,2021-10-12 03:16:10+00:00,BIENsays,Ang daming attack dogs agad ni #DuterteLite. Di nakakapagtaka dahil pareho sila ng campaign manager ni #DutertePalpak.
440,2021-10-12 02:10:19+00:00,Ching_sep21,"If you still haven't connected the dots, maybe you should retrace history.
#Halalan2022
#votewisely
#MarcosNOTaHero
#DutertePalpak"
441,2021-10-12 01:58:33+00:00,tilitay,"My bad #NoToBato #DutertePalpak  not just PALPAK.
DUTERTE IS ...SOBRANG ☆PALPAK☆"
442,2021-10-12 01:55:43+00:00,tilitay,End Duterte's senselessness. Let us restore the decency in public office. #NoToImpunity #DutertePalpak
443,2021-10-12 00:30:47+00:00,Twittizenbai,"Everytime I read posts by BBM supporters and DDS, I lose faith in humanity.

#NeverForget #NeverAgain #MarcosIsNotAHero #MarcosMagnanakaw 

#DutertePalpak #DutertePalpak"
444,2021-10-11 17:35:53+00:00,reachedtheedge,"#DutertePalpak #DuterteTulog 
#MaringPH #CagayanValleyNeedsHelp"
445,2021-10-11 03:36:01+00:00,Ching_sep21,"Respond with verifiable links from credible sources.
#Halalan2022
#votewisely
#LeniforPresident2022
#LeniRobredo2022
#dutertepalpak
#MarcosIsNotAHero"
446,2021-10-11 01:36:13+00:00,Ching_sep21,"When they are spreading lies, one must respond with truth!
Not responding means more people seeing these lies and believing it's the truth, because no one provided them with facts!
#Halalan2022
#votewisely
#LeniforPresident2022
#LeniRobredo2022
#DutertePalpak
#MarcosIsNotAHero"
447,2021-10-10 23:52:40+00:00,Ching_sep21,"How does one reconcile being religious and being a supporter of one who is abusive, immoral, rude and a liar?
#Halalan2022
#votewisely
#LeniRobredo2022
#leniforpresident
#MarcosIsNotAHero
#dutertepalpak"
448,2021-10-10 17:35:11+00:00,LaraBalquiedra,"""Because the power of their lies grow with how powerful the person lying is."" #VincenzoCassano 

#kdramatwt #NeverAgain #DutertePalpak"
449,2021-10-10 16:02:42+00:00,jomag22,#mariaressa &amp; her lawyer #amalclooney on #fareedzakaria galit na galit si #DuterteCorrupt
450,2021-10-10 15:32:40+00:00,tinytheo,Watching random videos of concerts around the world because I miss watching concerts. Sorry walang Pilipinas kasi #DutertePalpak
451,2021-10-10 10:07:03+00:00,ThgindimR,"Kung ayaw mo na kay #DutertePalpak, ayaw mo na rin kay Yorme Isko, na timaguriang #DuterteJr . Salitang kanto, bastos manalita, palaaway, walang isang salita. #LeniKiko2022 #LeniforPresident2022"
452,2021-10-10 04:57:59+00:00,anferny_s,#DutertePalpak
453,2021-10-09 12:13:36+00:00,russel_himself,"napanood ko ulit yung political ad ni digong nung 2016. I have to admit na convicting nga. nagoyo ang 16 million na pilipino.
#DutertePalpak"
454,2021-10-09 11:16:59+00:00,aboutlouie22,ang tahimik ng malacañang sa pag award kay Maria Ressa ng first Nobel Prize naten ha. hahaha. pahiya much dutae? #DutertePalpak #LetBatoLeadBatoBatoPick #LetLeniLead2022
455,2021-10-09 07:42:07+00:00,Komon3sta,"Huy, wala bang pag-angkin na ""The 1st Filipino to win a Nobel Peace Prize happened in the time of Duterte"" dyan? Yiheee. Sige na, angkin na. 😂

#MariaRessa #NobelPeacePrize #DutertePalpak #LabanLeni2022"
456,2021-10-09 04:21:16+00:00,dkarlocastro,Yung Nobel Laureate lang na alam ng mga #DDS eh yung sa Chowking. #DutertePalpak #DuterteInutil #DDShit
457,2021-10-09 03:22:20+00:00,CityMouse14,"Actually, Duterte is not short of international acclaim. 

He successfully turned the Kinder and Grade 1 students (2016) into the world's poorest grade 4 students in math and sciences in 2020.

#DuterteLegacy #dutertepalpak"
458,2021-10-09 01:39:28+00:00,Wolverine192377,"#TrillanesParaSenador2022 has never been wrong from #DuterteCorrupt to #IskoTrapo. This two animals are animals.
 #LeniforPresident2022  #KikoPangilinanForVicePresident2022"
459,2021-10-08 18:35:07+00:00,dkarlocastro,Ano kayang say ni #DutertePalpak na nanalo ng Nobel Peace Prize si @mariaressa?
460,2021-10-08 13:07:15+00:00,miguelbreyes81,#DutertePalpak #duterteinutil
461,2021-10-08 12:25:43+00:00,warmteabreaks,"Bato-Go pathetic candidates fielded by PDP-Laban. From such great men as Ninoy, Lorenzo Tañada &amp; the father of the Local Government Code Aquilino Pimentel, it has stooped to such lows. Pits of shame in fact if you consider the warring factions where #DuterteCorrupt &amp; Cusi figure."
462,2021-10-08 12:23:13+00:00,Twittizenbai,"I knew it. Align kami ng ideals ni VP Leni. I knew why unification talks did not materialize. I ,too, have my nonnegotiables:

1. Enough of bad governance (#DutertePalpak)

2. #NeverAgain (#MarcosMagnanakaw)

#LetLeniLead2022 #LeniforPresident2022 
#LeniRobredo2022"
463,2021-10-08 10:42:59+00:00,gwenny93423699,Last minute fielding by the incumbent #DutertePalpak #DuterteCorrupt A comedy of errors
464,2021-10-08 10:38:57+00:00,ghostesscoffee,Yung kampo ni Dutae ngayon ang mafflush sa inidoro. Otso diretso pa kayo ha? #DutertePalpak #DuterteWakasan
465,2021-10-08 10:04:34+00:00,MoxieLi,"So @mariaressa is the first Filipino to win a Nobel Peace Prize — abangan how liars Duterte and Roque would somehow spin this to be an achievement of #DutertePalpak 🤣🤣🤣🤣🤣🤣🤣🤣

Parang Hidilyn lang yan… #NoToCreditGrabbing"
466,2021-10-08 10:02:04+00:00,bleepmr1,Wonder whats in his mind right now? #DutertePalpak
467,2021-10-08 09:03:51+00:00,marcnoveloso,congratulations @mariaressa! #NobelPeacePrize #DutertePalpak #DuterteCorrupt
468,2021-10-08 08:50:54+00:00,m_manipula,"Binababoy nyo ang eleksyon! 
Bato dela Rosa now, substitution later! Kadiri kayo!
#DutertePalpak 
#DuterteLegacy 
#DuterteWakasan"
469,2021-10-08 08:36:59+00:00,warmteabreaks,Half hour to closing time will she prove me right she’s running? But jilting the switch drama? LOL! Not that it isn’t known to Filipinos yet how effing liars they are. That camp close fisted and murky green with greed. No wonder we have #Plundermic #DuterteCorrupt #DutertePalpak
470,2021-10-08 08:31:20+00:00,jmschumey,Kaya galit na galit si Inutil sa Blue Ribbon kasi di niya makuha yung cut niya sa Pharmally dahil sa investigation. #DuterteCorrupt
471,2021-10-08 07:26:52+00:00,warmteabreaks,Hindi sapat na handa si Lening tayo ay ipaglaban. Kailangang labanan natin ang mga sarling mapapaniwalain sa harap harapang kasinungalingan.  #Plundermic #DutertePalpak #SimungalingBBM
472,2021-10-08 06:31:14+00:00,rofuckingie,"In all these hashtags, 
#DutertePalpak
#LetLeniLeave
#WithdrawIsko 
#LetMannyLeadThePrayer
#DuqueResign
my most favorite is
#SeedCutie #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie  #SeedCutie"
473,2021-10-08 03:13:53+00:00,monday_demos,"Ang saya ko. senate list nalang ang binubuo ko. Masaya ako na hindi ako magsesettle sa lesser evil. 💕

#LetLeniLead2022 #LeniRobredo2022 #LeniIsMyPresident 
#Halalan2022 

#MarcosMagnanakaw 
#Dutertebano 
#DutertePalpak"
474,2021-10-08 00:31:37+00:00,jaimeDforD,Nobody gives a fuck about BBM or Sara other than trolls lol #LabanLeni2022 #LeniforPresident2022 #DutertePalpak
475,2021-10-07 23:18:29+00:00,mayeth94469263,"Takot na takot  si Duterte sa imbestigasyon ng senado, 
Paano pa kaya? kung ICC na?
#dutertecorrupt"
476,2021-10-07 16:04:59+00:00,Tatsulok13,"True ba yung nababalitaan ko na si Princess Sara daw eh magpa file naman bukas? So, paano? Na withdraw na yung sa Davao? Or sub siya sa Alalay? 🤣 #NeverTrustADuterte #NeverAgain #DuterteCorrupt #DutertePalpak"
477,2021-10-07 15:07:52+00:00,mangrosteen,"Para sa mga friends kong DDS pa din, pu tang ina na man pu tang ina nin yo
.
.
.
.

.

.

.

.

.
.
.

Sharot wag po kayo magalit. Tinry ko lang favorite lines ni Tatay Digong niyo. Tuwang tuwa kayo naririnig eh hahaha labyu ol

#DutertePalpak 
#DuterteLegashit
#LetLeniLead2022"
478,2021-10-07 12:00:52+00:00,audaxaudacis1,"Duterte is a f*cking power-tripping, murdering, plundering, unhinged megalomaniac.  Anyone who defends him and his actions will not have my respect.  Scumbags like him deserve to burn in hell.

#DuterteWakasan #DUTERTEOUT #dutertepalpak #duterteinutil #ddstanga"
479,2021-10-07 11:59:30+00:00,miguelbreyes81,#DutertePalpak #DuterteInutil
480,2021-10-07 10:59:27+00:00,angelocrux,"Bat ko naman iboboto yan si Leni,
ano bang nagawa ng tatay nya?

#LetLeniLead2022 #LalabanTayo #LeniRobredo2022 #lugawnotnakaw #NeverForget #NeverAgain #dutertepalpak #LetMannyLeadThePrayer"
481,2021-10-07 10:28:53+00:00,minariilove37,It’s been a while (around 1.5 years) since I tweeted anything not kpop-related but what I want to say is LET LENI LEAD for the Philippines’ sake please!!!!! Vote Leni everyone! #LeniRobredo2022 #LeniforPresident2022 #DuterteWakasan #DutertePalpak #DuterteCorrupt @lenirobredo
482,2021-10-07 08:27:20+00:00,Piyathepilya,#dutertepalpak
483,2021-10-07 06:13:48+00:00,joshwithmanhead,Let our voices be discerned in 2022. #LabanLeni #NeverAgain #DutertePalpak
484,2021-10-07 05:53:04+00:00,annealtare,No lesser evil if you choose #LeniRobredo2022 6 years of lies and corruption had to end. #DutertePalpak
485,2021-10-07 04:58:45+00:00,JarailJuan,#LetLeniLead #LabanLeni2022 #DutertePalpak
486,2021-10-07 04:06:32+00:00,hansssilog,"True, God sees all our sins equally. But did God ever tell you to support evil?! Please exercise some discretion and STOP BEING IGNORANT. #tagyourchurchmates #LeniRobredo #LeniRobredo2022 #DapatSiLeni #DuterteCorrupt #NeverAgain"
487,2021-10-07 03:28:27+00:00,TvViralpost,"#LetLeniLead2022
#MarcosMagnanakaw
#dutertepalpak"
488,2021-10-07 00:50:08+00:00,JuanSakalam,Putang ina napaka mahal ng gasolina! #DutertePalpak
489,2021-10-07 00:13:11+00:00,pinoysiwowie,"talagang desperado ka na duterte kaya hanggang pang-iinsultong pisikal na lang kay gordon ang nagagawa. bakit, gwapong-gwapo ka talaga sa itsura mo kung makapanglait ka. eh ikaw kaya ang pinakapa**it na pangulo sa kasaysayan. #ImpeachDuterte #DutertePalpak #PharmallyScam"
490,2021-10-06 15:55:24+00:00,Silentforce0816,Ang lutong ng phabol ng P***** I** ka. #DutertePalpak #DuterteCorrupt
491,2021-10-06 14:00:44+00:00,HeyJirko,Ay may Presidente pa pala tayo. Haha. Excited na ko sa 2022 elections eh. 😂 #DutertePalpak
492,2021-10-06 13:07:07+00:00,dancin4two,"Scary set of candidates for 2022! If these people get in power, only a miracle can save the country. #Halalan2022 #NeverAgain #NeverForget #DutertePalpak"
493,2021-10-06 12:32:32+00:00,naurrr_sjy,"Apparently, para sa mga DDS at Marcos apologists/BBM supporters, kapag nag-i-English ka makipag-converse tungkol sa political issues, pa-woke ka na agad. Ang galing ng logic. 🥵

#OUSTDUTERTENOW #NeverAgain #BBMIsMyMagnanakaw2022 #DutertePalpak"
494,2021-10-06 10:10:50+00:00,Ching_sep21,"Saw posts about leni's wrong computation on an interview, paano duon sa kakain ng ashfall, iihian ang bulkan, sasampalin ang veeerus, minura ang diyos, ang pope, magdadala ng sako sakong pera, sya daw unang mang rape? AKAP? Really?
#DutertePalpak
#duterteinutil
#Halalan2022"
495,2021-10-06 07:46:23+00:00,iamrowrygilmore,Kakatuwa tong ABS-CBN. Sige highlight nyo pa ang word na Diktador. It’s payback time. Wag paaapi. #NeverAgain #MarcosMagnanakaw #DutertePalpak #DuterteCorrupt #LetLeniLead2022
496,2021-10-06 06:54:16+00:00,debbburrito,"NKKLK ang pulitika sa Pilipinas! Yung mga tumatakbo halos lahat trapo at magnanakaw. Please naman wag niyo iboto mga yan. Babawiin nila ng 1000x yung ginastos nila sa kampanya pag na-upo yan sa pwesto. 
#Halalan2022 
#VoteWisely 
#MarcosMagnanakaw 
#DutertePalpak"
497,2021-10-06 06:37:11+00:00,naurrr_sjy,"Yung mga inaappoint/sinusuportahan ni Duterte sina Mocha Uson, Gloria Macapagal, Bato, Robin Padilla, etc. tapos DDS pa rin kayo? 😫🤚

#OustDuterte #DutertePalpak"
498,2021-10-06 05:50:52+00:00,richardliloc,"Sumugal na sa bastos nung 2016.
Uulit pa ba tayo ngayong 2022?
#LetLeniLead2022 

#MarcosMagnanakaw 
#DutertePalpak 
#NeverAgainToAMarcos"
499,2021-10-06 03:48:29+00:00,Ching_sep21,"Bakit ba linyahan pa rin ang dilawan?! Gasgas na gasgas na yan!
Huwag iboto ang mga sangkot sa korapsyon, magnanakaw, sinungaling, abusado, walang modo, walang alam, ayaw maglabas ng SALN!
#Halalan2022
#VoteWisely
#DutertePalpak
#MarcosIsNotAHero
#MarcosMagnanakaw"
500,2021-10-05 23:37:07+00:00,nicomontinola,"Many govts that once relied on vaccines from Sinovac Biotech or Sinopharm Group are now turning to options from the US and Europe instead, as concerns mount about Chinese vaccines' efficacy against the Delta strain. Duterte regime still supporting the CCP! 👎
#DuterteCorrupt"
501,2021-10-05 16:09:35+00:00,salumpwet,Bakit may pa trending na ganito?.Dapat isama din #DuterteCorrupt #MarcosMagnanakaw
502,2021-10-05 12:22:08+00:00,ravedotph,Expect the Bongbong-Bong buang tandem. Pero #NeverAgain sa #MarcosMagnanakaw at #DutertePalpak
503,2021-10-05 11:42:20+00:00,ellaaybanez,random pero #OustDuterteNow #DutertePalpak #NeverAgain #NeverForget let's say no to murderers 🤙🏻
504,2021-10-05 11:20:51+00:00,bangtanboiph,"PH ARMY, now, more than ever, please be careful when giving new accounts a follow or any interaction. Trolls for the magnanakaws and mamamatay-taos abound. #NeverAgain #MarcosMagnanakaw #DutertePalpak #DuterteWakasan"
505,2021-10-05 10:34:26+00:00,pinoysiwowie,abogado ba talaga itong si duterte? pinagbabawalang maimbestigahan ang mga sangkot sa maanomalyang Pharmally deal. corrupt talaga. #DutertePalpak #DuterteCorrupt #DavaoSyndicate
506,2021-10-05 09:41:02+00:00,LaraBalquiedra,"Also, watch out for Dennis Uy! 

#DuterteLegacy #NeverAgain #DuterteCorrupt"
507,2021-10-05 09:38:34+00:00,jmschumey,Tonto! Anong compromise  the government’s Covid response? Kulelat nga tayo. Inuna niyo kasi ang kupit tapos kayo pa ang galit? #DutertePalpak #DuterteCorrupt #DuterteMagnanakaw
508,2021-10-05 07:54:01+00:00,MC13331,Burahin at palitan ang trending! #NeverAgain #MarcosMagnanakaw #MarcosNOTaHero #DutertePalpak #DuterteInutil #NoToMarcos #NoToHistoricalRevisionism
509,2021-10-05 06:24:58+00:00,WarriorPrinc3,"Sindikato ni Dutertard: Perjury o buhay ng pamilya mo.
Galawang DDShit!! 

#DapatSiLeni #LetLeniLead #DutertePalpak"
510,2021-10-05 06:10:47+00:00,WarriorPrinc3,"Pwede ba ipatokhang ang adik sa kaban ng bayan? 

#LetLeniLead  #DutertePalpak"
511,2021-10-05 05:59:41+00:00,WarriorPrinc3,"How to select twitter peeps to follow on twitter? 
EASY. Supporter of Leni and NOT a DDS.

Comment and I’ll follow you. 

#LetLeniLead #YellowArmy #DutertePalpak"
512,2021-10-05 04:57:10+00:00,c_bibi,"If @phSenTol really believes in what he has just manifested, he cannot continue to align himself with #DuterteInutil. By continuing his support of #DutertePalpak, he is a #dutertard. #NoToDuterteEnablers #NoToAnyDuterte #NoToAnotherDuterte #Eleksyon2022 #Halalan2022"
513,2021-10-05 04:22:09+00:00,FentanylBoy,"just watched Sen. Gordon's rejoinder or litany against ""Attorney Duterte"".... bulls eye, sapul na sapul.  #DuterteCorrupt #DuterteLegacy"
514,2021-10-05 03:05:29+00:00,audaxaudacis1,"F*ck you, Mago.  After your display of utter lack of integrity, I hope no one would want to touch you with a 10-foot pole and that no one hires you for any job.  You are a self-serving traitor in my eyes.  Gross.  #mago #dutertewakasan #duterteinutil #dutertepalpak"
515,2021-10-05 01:22:30+00:00,AntithesisTank_,13m na utang mamanahin. Di ka ba nahihiya sa tatay mo kitty dutae?  #DutertePalpak
516,2021-10-05 00:01:16+00:00,Alitheia4ever,"Facebook Fiasco.
PUBLIC GOOD vs PROFIT
or as we call it in the Philippines as the DUTAE Government #DutertePalpak #DuterteCorrupt #DuterteLegacy"
517,2021-10-04 23:26:36+00:00,jhex_m,You can not play God too Duterte because you are the opposite! Pweee!!#DuterteCorrupt #DutertePalpak
518,2021-10-04 21:24:30+00:00,rayanami,"OMG walang kita mga DDS trolls today dahil down ang FB

Today is a good day

#DutertePalpak 
#DuterteInutil 
#DuterteCorrupt"
